dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,indexacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,regime,assuntoGeral,norma,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,acompanhamento,autoresEstruturados,local,arquivamento,linksOrigem,tema,observacao,linkLegislacao.url,linkLegislacao.rotulo
Remissivo,PROJETO DE LEI,PL,949,1980,DEPUTADO NUNES COELHO                      ARENA,"DECLARA DE UTILIDADE PÚBLICA A CORPORAÇÃO MUSICAL SÃO JOÃO BATISTA, COM
SEDE EM ITAMARANDIBA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, ITAMARANDIBA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-11-12,000150734,PL. 949 1980 - PROJETO DE LEI,408,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 7935 1981 - LEI ORDINÁRIA,20120202,0930,rosanacf,1980-11-10,"list(passo = 1, data = ""1980-11-10"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 12 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 10 4 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 11 5 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 13 5 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 4 4 1981\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOSÉ BONIFÁCIO FILHO\nPUBLICAÇÃO: 5 5 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FÚLVIO FONTOURA\nPUBLICAÇÃO: 15 5 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 3 6 1981"")",list(),list(),N,"list(id = 408, nome = ""DEPUTADO NUNES COELHO"", partido = ""ARENA"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7935/1981,LEI 7935 1981 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,948,1980,DEPUTADO FERNANDO JUNQUEIRA                PDS,"DECLARA DE UTILIDADE PÚBLICA O CONSÓRCIO DE ENTIDADES DE ASSISTÊNCIA E
PROMOÇÃO SOCIAL - CEAPS, DE JUIZ DE FORA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, JUIZ DE FORA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-11-12,000150735,PL. 948 1980 - PROJETO DE LEI,1468,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 7961 1981 - LEI ORDINÁRIA,20120202,0931,rosanacf,1980-11-10,"list(passo = 1, data = ""1980-11-10"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 12 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 12 5 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 29 5 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 3 6 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ BONIFÁCIO FILHO\nPUBLICAÇÃO: 5 5 1981\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. MÁRIO PACHECO\nPUBLICAÇÃO: 26 5 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FÚLVIO FONTOURA\nPUBLICAÇÃO: 6 6 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 2 7 1981"")",list(),list(),N,"list(id = 1468, nome = ""DEPUTADO FERNANDO JUNQUEIRA"", partido = ""PDS"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7961/1981,LEI 7961 1981 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,947,1980,GOVERNADOR DO ESTADO,CONTÉM O CÓDIGO TRIBUTÁRIO DO ESTADO DE MINAS GERAIS.,NA,RETIRADO DE TRAMITAÇÃO,RETRA,OUTRAS SITUAÇÕES,MOUTR,1980-11-08,000150739,PL. 947 1980 - PROJETO DE LEI,NA,DELIBERAÇÃO DE PLENÁRIO,NA,NA,19980101,NA,Carga,1980-11-07,"list(passo = 1, data = ""1980-11-07"", local = ""PLENÁRIO"", historico = ""RETIRADO DE TRAMITAÇÃO EM VIRTUDE DE OFÍCIO DO GOVERNADOR\nSOLICITANDO A DEVOLUÇÃO DO PROJETO."")",list(),list(),N,NULL,NA,NA,"list(descricao = ""MSG 344 1980"")",NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,946,1980,DEPUTADO JOSÉ LAVIOLA                      PMDB,DÁ DENOMINAÇÃO AO FÓRUM DA CIDADE DE IPANEMA.,"DENOMINAÇÃO, FÓRUM, COMARCA DE IPANEMA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-11-11,000150737,PL. 946 1980 - PROJETO DE LEI,1471,NA,PRÓPRIO PÚBLICO,LEI 7929 1981 - LEI ORDINÁRIA,20120508,1514,rosanacf,1980-11-07,"list(passo = 1, data = ""1980-11-07"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 12 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 10 4 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 11 5 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 13 5 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 4 4 1981\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. CÁSSIO GONÇALVES\nPUBLICAÇÃO: 5 5 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FÚLVIO FONTOURA\nPUBLICAÇÃO: 15 5 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 28 5 1981"")",list(),list(),N,"list(id = 1471, nome = ""DEPUTADO JOSÉ LAVIOLA"", partido = ""PMDB"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7929/1981,LEI 7929 1981 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,945,1980,DEPUTADO FERNANDO JUNQUEIRA                PDS,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO BENEFICENTE CULTURAL E
RECREATIVA - ABCR, COM SEDE EM JUIZ DE FORA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, JUIZ DE FORA.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1980-11-11,000150738,PL. 945 1980 - PROJETO DE LEI,1468,NA,UTILIDADE PÚBLICA,NA,20120202,0932,rosanacf,1980-11-07,"list(passo = 1, data = ""1980-11-07"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 11 1980\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 1468, nome = ""DEPUTADO FERNANDO JUNQUEIRA"", partido = ""PDS"")",ARQUIVO,19830131,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,944,1980,DEPUTADO ROBERTO LUIZ SOARES               PDS,"DECLARA DE UTILIDADE PÚBLICA O SOS - SERVIÇO DE OBRA SOCIAL MENINO
JESUS DE PRAGA, DE BELO HORIZONTE.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1980-11-07,000150740,PL. 944 1980 - PROJETO DE LEI,2115,NA,UTILIDADE PÚBLICA,NA,20120202,0933,rosanacf,1980-11-05,"list(passo = 1, data = ""1980-11-05"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 10 11 1980\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 2115, nome = ""DEPUTADO ROBERTO LUIZ SOARES"", partido = ""PDS"")",ARQUIVO,19830131,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,943,1980,DEPUTADO SÉRGIO EMÍLIO                     PMDB,"AUTORIZA O PODER EXECUTIVO A CRIAR O MUSEU DE ARTE SACRA E BARROCA
NO MUNICÍPIO DE CONGONHAS E DÁ OUTRAS PROVIDÊNCIAS.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1980-11-07,000150741,PL. 943 1980 - PROJETO DE LEI,2052,NA,NA,NA,20090330,1436,m17663,1980-11-05,"list(passo = 1, data = ""1980-11-05"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 25 8 1981\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 2052, nome = ""DEPUTADO SÉRGIO EMÍLIO"", partido = ""PMDB"")",ARQUIVO,19830131,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,942,1980,DEPUTADO EUCLIDES CINTRA                   PDS,"AUTORIZA O PODER EXECUTIVO A DOAR AO MUNICÍPIO DE CONCEIÇÃO DAS
PEDRAS IMÓVEL QUE MENCIONA.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1980-11-06,000150742,PL. 942 1980 - PROJETO DE LEI,295,NA,NA,NA,20090330,1435,m17663,1980-11-04,"list(passo = 1, data = ""1980-11-04"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 27 11 1980\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MÁRIO PACHECO\nPUBLICAÇÃO: 19 5 1981\nECONOMIA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. RUY DA COSTA VAL\nPUBLICAÇÃO: 19 5 1981\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 19 5 1981\nARQUIVADO, FINAL DA LEGISLATURA."")",list(),list(),N,"list(id = 295, nome = ""DEPUTADO EUCLIDES CINTRA"", partido = ""PDS"")",ARQUIVO,19830131,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,941,1980,DEPUTADO FERRAZ CALDAS                     PMDB,"DECLARA DE UTILIDADE PÚBLICA A FUNDAÇÃO MUNICIPAL DE SAÚDE DE
SERRANOS, COM SEDE EM SERRANOS.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, SERRANOS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-11-06,000150743,PL. 941 1980 - PROJETO DE LEI,1690,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 7913 1981 - LEI ORDINÁRIA,20120202,0933,rosanacf,1980-11-04,"list(passo = 1, data = ""1980-11-04"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 10 11 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 28 11 1980\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 5 12 1980\nREDAÇÃO FINAL\nAPROVAÇÃO: 5 12 1980\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MENDES BARROS\nPUBLICAÇÃO: 21 11 1980\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 3 12 1980\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DOMINGOS LANNA.\nPUBLICAÇÃO: 12 12 1980\nSANCIONADO\nPUBLICAÇÃO DA LEI: 9 1 1981"")",list(),list(),N,"list(id = 1690, nome = ""DEPUTADO FERRAZ CALDAS"", partido = ""PMDB"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7913/1981,LEI 7913 1981 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,940,1980,DEPUTADO OSCAR CÔRREIA                     ARENA,"DECLARA DE UTILIDADE PÚBLICA O VERMELHINHO ESPORTE CLUBE, COM SEDE
EM CARVALHÓPOLIS.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, CARVALHÓPOLIS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-11-06,000150744,PL. 940 1980 - PROJETO DE LEI,2047,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 7911 1981 - LEI ORDINÁRIA,20120202,0936,rosanacf,1980-11-04,"list(passo = 1, data = ""1980-11-04"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 10 11 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 28 11 1980\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 5 12 1980\nREDAÇÃO FINAL\nAPROVAÇÃO: 5 12 1980\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ADEMIR LUCAS\nPUBLICAÇÃO: 21 11 1980\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. ROBERTO JUNQUEIRA\nPUBLICAÇÃO: 3 12 1980\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: 12 12 1980"")",list(),list(),N,"list(id = 2047, nome = ""DEPUTADO OSCAR CÔRREIA"", partido = ""ARENA"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7911/1981,LEI 7911 1981 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,939,1980,DEPUTADO JÉSUS TRINDADE                    PDS,"DECLARA DE UTILIDADE PÚBLICA A SOCIEDADE GRUPO DAS SAMARITANAS -
NÚCLEO DE SABARÁ, COM SEDE EM SABARÁ.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, SABARÁ.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-11-06,000150745,PL. 939 1980 - PROJETO DE LEI,1048,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 7912 1981 - LEI ORDINÁRIA,20120202,0937,rosanacf,1980-11-06,"list(passo = 1, data = ""1980-11-06"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 10 11 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 28 11 1980\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 5 12 1980\nREDAÇÃO FINAL\nAPROVAÇÃO: 5 12 1980\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ADEMIR LUCAS\nPUBLICAÇÃO: 21 11 1980\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. ROBERTO JUNQUEIRA\nPUBLICAÇÃO: 3 12 1980\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: 12 12 1980\nSANCIONADO\nPUBLICAÇÃO DA LEI: 9 1 1981"")",list(),list(),N,"list(id = 1048, nome = ""DEPUTADO JÉSUS TRINDADE"", partido = ""PDS"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7912/1981,LEI 7912 1981 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,938,1980,DEPUTADO JOSÉ BONIFÁCIO FILHO              PDS,"REVOGA O ART. 32 DA LEI 6762, DE 23 12 1975 - QUADRO PERMANENTE DE
TRIBUTAÇÃO, FISCALIZAÇÃO E ARRECADAÇÃO DO ESTADO.
(REVOGA DISPOSITIVOS QUE IMPEDEM QUE FUNCIONÁRIOS DA CLASSE
DE TRIBUTAÇÃO, FISCALIZAÇÃO E ARRECADAÇÃO, DURANTE O ESTÁGIO
PROBATÓRIO, OCUPEM CARGO EM COMISSÃO, SEJAM REMOVIDOS,
TRANSFERIDOS OU REQUISITADOS).",NA,REJEITADO,RJTDO,PROPOSIÇÕES REJEITADAS,MRJTD,1980-11-05,000150746,PL. 938 1980 - PROJETO DE LEI,1697,DELIBERAÇÃO DE PLENÁRIO,NA,NA,19980101,NA,Carga,1980-11-03,"list(passo = 1, data = ""1980-11-03"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 26 11 1980\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MÁRIO PACHECO\nPUBLICAÇÃO: 10 4 1981\nSERVIÇO PÚBLICO\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 10 4 1981\nARQUIVADO, NOS TERMOS DO ART. 190 DO REGIMENTO INTERNO."")",list(),list(),N,"list(id = 1697, nome = ""DEPUTADO JOSÉ BONIFÁCIO FILHO"", partido = ""PDS"")",NA,NA,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,937,1980,DEPUTADO SÉRGIO EMÍLIO                     PMDB,CRIA A SEMANA ESTADUAL ANTITOXICO. (7 A 13 DE ABRIL).,NA,REJEITADO,RJTDO,PROPOSIÇÕES REJEITADAS,MRJTD,1980-11-01,000150747,PL. 937 1980 - PROJETO DE LEI,2052,DELIBERAÇÃO DE PLENÁRIO,NA,NA,19980101,NA,Carga,1980-10-30,"list(passo = 1, data = ""1980-10-30"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 20 3 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 7 11 1981\nEDUCAÇÃO\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 7 11 1981\nSAÚDE\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 7 11 1981\nARQUIVADO, NOS TERMOS DO ART. 190 DO REGIMENTO INTERNO."")",list(),list(),N,"list(id = 2052, nome = ""DEPUTADO SÉRGIO EMÍLIO"", partido = ""PMDB"")",NA,NA,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,924,1980,DEPUTADO JOSÉ LAVIOLA                      PMDB,"DÁ A DENOMINAÇÃO DE ESCOLA ESTADUAL BOM PASTOR À ESCOLA ESTADUAL DO
BAIRRO SANTO ANTÔNIO DE GOVERNADOR VALADARES.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, GOVERNADOR VALADARES.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-10-30,000150759,PL. 924 1980 - PROJETO DE LEI,1471,NA,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 7942 1981 - LEI ORDINÁRIA,20120508,1515,rosanacf,1980-10-28,"list(passo = 1, data = ""1980-10-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 3 11 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 10 4 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 11 5 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 13 5 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 4 4 1981\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. MÁRIO PACHECO\nPUBLICAÇÃO: 30 4 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FÚLVIO FONTOURA\nPUBLICAÇÃO: 15 5 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 3 6 1981"")",list(),list(),N,"list(id = 1471, nome = ""DEPUTADO JOSÉ LAVIOLA"", partido = ""PMDB"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7942/1981,LEI 7942 1981 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,923,1980,DEPUTADO JÉSUS TRINDADE                    PDS,"CONCEDE O TÍTULO DE CIDADÃO HONORÁRIO DE MINAS GERAIS AO SR.
TERUO YONEKURA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-10-30,000150760,PL. 923 1980 - PROJETO DE LEI,1048,DELIBERAÇÃO DE PLENÁRIO,NA,LEI 7948 1981 - LEI ORDINÁRIA,19980101,NA,Carga,1980-10-28,"list(passo = 1, data = ""1980-10-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 27 11 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 10 4 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 21 5 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 5 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 4 4 1981\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. CÁSSIO GONÇALVES\nPUBLICAÇÃO: 30 4 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 30 5 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 25 6 1981"")",list(),list(),N,"list(id = 1048, nome = ""DEPUTADO JÉSUS TRINDADE"", partido = ""PDS"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7948/1981,LEI 7948 1981 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,902,1980,DEPUTADO EMÍLIO HADDAD                     MDB,"CONCEDE O TÍTULO DE CIDADÃO HONORÁRIO DO ESTADO DE MINAS GERAIS A
CARLOS CHAGAS FILHO.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-10-25,000150782,PL. 902 1980 - PROJETO DE LEI,1192,DELIBERAÇÃO DE PLENÁRIO,NA,LEI 7934 1981 - LEI ORDINÁRIA,19980101,NA,Carga,1980-10-23,"list(passo = 1, data = ""1980-10-23"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 25 11 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 9 4 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 18 5 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 20 5 1981\nCOMISSÕES:\nCONSELHO PERMANENTE DA MEDALHA DA INCONFIDÊNCIA\nRELATOR: CONSELHEIRO GAMALIEL HERVAL\nPARECER FAVORÁVEL\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. CÍCERO DUMONT\nPUBLICAÇÃO: 4 4 1981\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. MÁRIO PACHECO\nPUBLICAÇÃO: 25 4 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ PEREIRA\nPUBLICAÇÃO: 21 5 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 3 6 1981."")",list(),list(),N,"list(id = 1192, nome = ""DEPUTADO EMÍLIO HADDAD"", partido = ""MDB"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7934/1981,LEI 7934 1981 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,901,1980,DEPUTADO JOSÉ BONIFÁCIO FILHO              PDS,"CRIA O DEPARTAMENTO DE ÁGUAS - DA, NA ESTRUTURA DA
SECRETARIA DE ESTADO DE OBRAS PÚBLICAS.",NA,PROJETO VETADO TOTALMENTE,PVETO,PROPOSIÇÕES APROVADAS,MAPRV,1980-10-25,000150783,PL. 901 1980 - PROJETO DE LEI,1697,DELIBERAÇÃO DE PLENÁRIO,NA,NA,19980101,NA,Carga,1980-10-23,"list(passo = 1, data = ""1980-10-23"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 7 11 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 1 12 1980\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 4 12 1980\nREDAÇÃO FINAL\nAPROVAÇÃO: 5 12 1980\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ROBERTO JUNQUEIRA\nPERDEU PRAZO.\nECONOMIA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 29 11 1980\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 29 11 1980\nFINANÇAS\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 4 12 1980\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: 12 12 1980\nVETADO TOTALMENTE\nPUBLICAÇÃO DAS RAZÕES DO VETO: 9 1 1981\nVETO MANTIDO."")",list(),list(),N,"list(id = 1697, nome = ""DEPUTADO JOSÉ BONIFÁCIO FILHO"", partido = ""PDS"")",NA,NA,NULL,NA,NA,NA,NA
