dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,tema,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,regime,assuntoGeral,norma,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,linksOrigem,acompanhamento,indexacao,autoresEstruturados,local,arquivamento,observacao,legislacaoCitada,linkLegislacao.url,linkLegislacao.rotulo
Remissivo,PROJETO DE LEI,PL,1029,1984,GOVERNADOR DO ESTADO,"DISPÕE SOBRE OS VENCIMENTOS DOS CARGOS DA MAGISTRATURA, DE CONSELHEIRO E
DE AUDITOR DO TRIBUNAL DE CONTAS E DÁ OUTRAS PROVIDÊNCIAS.",ADMINISTRAÇÃO PÚBLICA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1984-10-23,000148337,PL. 1029 1984 - PROJETO DE LEI,,DELIBERAÇÃO DE PLENÁRIO,"PESSOAL
TRIBUNAL DE CONTAS DO ESTADO DE MINAS GERAIS (TCEMG)",LEI 8749 1984 - LEI ORDINÁRIA,20170926,1551,m20993,1984-10-22,"list(passo = 1, data = ""1984-10-22"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 9 11 1984\nREDAÇÃO FINAL\nAPROVAÇÃO: 22 11 1984\nCOMISSÕES:\nJUSTIÇA, SERVIÇO PÚBLICO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOSÉ BONIFÁCIO FILHO\nPUBLICAÇÃO: 2 11 1984\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 23 11 1984\nSANCIONADO\nPUBLICAÇÃO DA LEI: 27 11 1984"")",list(),list(),"list(descricao = ""MSG 428 1984"")",N,NA,NULL,NA,NA,NA,NA,/legislacao/mineira/LEI/8749/1984,LEI 8749 1984 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1028,1984,DEPUTADO HUGO GONTIJO                      PMDB,"DECLARA DE UTILIDADE PÚBLICA A SOCIEDADE UNIDOS LEMEPRADENSE -
SULP, DO MUNICÍPIO DE LEME DO PRADO.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1984-10-23,000148338,PL. 1028 1984 - PROJETO DE LEI,2799,NA,UTILIDADE PÚBLICA,NA,20120127,1556,rosanacf,1984-10-19,"list(passo = 1, data = ""1984-10-19"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 24 10 1984\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, LEME DO PRADO.","list(id = 2799, nome = ""DEPUTADO HUGO GONTIJO"", partido = ""PMDB"")",ARQUIVO,19870131,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1027,1984,DEPUTADA VERA COUTINHO                     PMDB,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO COMUNITÁRIA DO BAIRRO
SANTA HELENA - BARREIRO, DO BAIRRO SANTA HELENA, COM SEDE EM
BELO HORIZONTE.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1984-10-23,000148339,PL. 1027 1984 - PROJETO DE LEI,2816,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 8844 1985 - LEI ORDINÁRIA,20120127,1602,rosanacf,1984-10-19,"list(passo = 1, data = ""1984-10-19"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 24 10 1984\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 17 5 1985\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 3 6 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 20 6 1985\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ROBERTO LUIZ SOARES\nPUBLICAÇÃO: 1 5 1985\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. ROBERTO LUIZ SOARES\nPUBLICAÇÃO: 31 5 1985\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. ARMANDO COSTA\nPUBLICAÇÃO: 20 6 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 10 7 1985"")",list(),list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.","list(id = 2816, nome = ""DEPUTADA VERA COUTINHO"", partido = ""PMDB"")",NA,NA,NA,NA,/legislacao/mineira/LEI/8844/1985,LEI 8844 1985 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1026,1984,DEPUTADO GERALDO DA COSTA PEREIRA          PMDB,"DECLARA DE UTILIDADE PÚBLICA O LIONS CLUBE DE BELO HORIZONTE -
NOVA SUÍÇA, COM SEDE EM BELO HORIZONTE.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1984-10-23,000148340,PL. 1026 1984 - PROJETO DE LEI,2036,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 8811 1985 - LEI ORDINÁRIA,20120127,1602,rosanacf,1984-10-19,"list(passo = 1, data = ""1984-10-19"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 24 10 1984\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 14 3 1985\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 17 5 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 23 5 1985\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. HUGO GONTIJO\nPUBLICAÇÃO: 8 12 1984\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. ROBERTO LUIZ SOARES\nPUBLICAÇÃO: 9 5 1985\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. ARMANDO COSTA\nPUBLICAÇÃO: 31 5 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 6 6 1985"")",list(),list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.","list(id = 2036, nome = ""DEPUTADO GERALDO DA COSTA PEREIRA"", partido = ""PMDB"")",NA,NA,NA,NA,/legislacao/mineira/LEI/8811/1985,LEI 8811 1985 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1025,1984,DEPUTADO PAULO FERRAZ                      PMDB,"DÁ DENOMINAÇÃO DE ESCOLA ESTADUAL LAUREANO TEIXEIRA DE SOUZA À ATUAL
ESCOLA ESTADUAL DE GRAMINHA, DO MUNICÍPIO DE ÁGUA BOA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1984-10-23,000148341,PL. 1025 1984 - PROJETO DE LEI,2049,NA,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 8817 1985 - LEI ORDINÁRIA,20120425,1017,rosanacf,1984-10-19,"list(passo = 1, data = ""1984-10-19"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 24 10 1984\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 14 3 1985\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 17 5 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 27 5 1985\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. HUGO GONTIJO\nPUBLICAÇÃO: 8 12 1984\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. ROBERTO LUIZ SOARES\nPUBLICAÇÃO: 8 5 1985\nREDAÇÃO\nREDAÇÃO FINAL\nRELATORA: DEP. VERA COUTINHO\nPUBLICAÇÃO: 28 5 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 6 6 1985"")",list(),list(),NULL,N,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, ÁGUA BOA.","list(id = 2049, nome = ""DEPUTADO PAULO FERRAZ"", partido = ""PMDB"")",NA,NA,NA,NA,/legislacao/mineira/LEI/8817/1985,LEI 8817 1985 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1024,1984,DEPUTADO LUIZ ALBERTO RODRIGUES            PMDB,"AUTORIZA O PODER EXECUTIVO A CEDER, EM COMODATO, AS ÁREAS DE
DOMÍNIO DO ESTADO QUE MARGEIAM AS RODOVIAS ESTADUAIS A
PARTICULARES QUE DESEJEM EXPLORÁ-LAS COM O PLANTIO DE CULTURAS
BAIXAS.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1984-10-23,000148342,PL. 1024 1984 - PROJETO DE LEI,2042,NA,NA,NA,20090331,1355,m17663,1984-10-19,"list(passo = 1, data = ""1984-10-19"", local = ""PLENÁRIO"", historico = ""ARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,NA,"list(id = 2042, nome = ""DEPUTADO LUIZ ALBERTO RODRIGUES"", partido = ""PMDB"")",ARQUIVO,19870131,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1022,1984,DEPUTADO JOÃO PEDRO GUSTIN                 PSDB,"DECLARA DE UTILIDADE PÚBLICA A CORPORAÇÃO MUSICAL NOSSA SENHORA
DA CONCEIÇÃO, DO DISTRITO DE CONCEIÇÃO DO ITAGUA, MUNICÍPIO DE
BRUMADINHO.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1984-10-19,000148344,PL. 1022 1984 - PROJETO DE LEI,1462,NA,UTILIDADE PÚBLICA,NA,20120127,1603,rosanacf,1984-10-17,"list(passo = 1, data = ""1984-10-17"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 24 10 1984\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BRUMADINHO.","list(id = 1462, nome = ""DEPUTADO JOÃO PEDRO GUSTIN"", partido = ""PSDB"")",ARQUIVO,19870131,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1021,1984,DEPUTADO JAIRO MAGALHÃES ALVES             PSDB,"DECLARA DE UTILIDADE PÚBLICA A SOCIEDADE DOS AMIGOS DO BAIRRO
SENHORA DO ROSÁRIO, COM SEDE EM JOÃO MONLEVADE.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1984-10-19,000148345,PL. 1021 1984 - PROJETO DE LEI,2801,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 8788 1985 - LEI ORDINÁRIA,20120127,1603,rosanacf,1984-10-17,"list(passo = 1, data = ""1984-10-17"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 24 10 1984\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 14 11 1984\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 8 3 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 27 3 1985\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ANTÔNIO FARIA\nPUBLICAÇÃO: 1 11 1984\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. SAMIR CECÍLIO\nPUBLICAÇÃO: 8 12 1984\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JACIEL PEREIRA\nPUBLICAÇÃO: 23 3 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 26 4 1985"")",list(),list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, JOÃO MONLEVADE.","list(id = 2801, nome = ""DEPUTADO JAIRO MAGALHÃES ALVES"", partido = ""PSDB"")",NA,NA,NA,NA,/legislacao/mineira/LEI/8788/1985,LEI 8788 1985 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1020,1984,DEPUTADO FELIPE NERI                       PMDB,"AUTORIZA O PODER EXECUTIVO A DOAR IMÓVEL DE PROPRIEDADE DO ESTADO
DE MINAS GERAIS À LOJA MAÇÔNICA TEMPLÁRIOS DE SALOMÃO 159, DE
ITABIRINHA DE MANTENA, FILIADA À GRANDE LOJA MAÇÔNICA DE MINAS GERAIS.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1984-10-19,000148346,PL. 1020 1984 - PROJETO DE LEI,2795,NA,IMÓVEL,NA,20120530,1726,rosanacf,1984-10-17,"list(passo = 1, data = ""1984-10-17"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 25 10 1984\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 30 11 1985, COM AS EMENDAS 1 E 2\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ MARIA BORGES\nPUBLICAÇÃO: 22 11 1985\nECONOMIA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JACIEL PEREIRA\nPUBLICAÇÃO: 22 11 1985\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. GERALDO RIBEIRO\nPUBLICAÇÃO: 22 11 1985\nFINANÇAS\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. CAMILO MACHADO\nPUBLICAÇÃO: 26 3 1986\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,"AUTORIZAÇÃO, EXECUTIVO, DOAÇÃO, IMÓVEL, MUNICÍPIO, ITABIRINHA,
DESTINAÇÃO, MAÇONARIA.","list(id = 2795, nome = ""DEPUTADO FELIPE NERI"", partido = ""PMDB"")",ARQUIVO,19870131,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1019,1984,DEPUTADO PETRÔNIO MATIAS                   PMDB,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO COMUNITÁRIA DA RUA DOS
MILAGRES, DO BAIRRO MORRO DAS PEDRAS, EM BELO HORIZONTE.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1984-10-19,000148347,PL. 1019 1984 - PROJETO DE LEI,2812,NA,UTILIDADE PÚBLICA,NA,20120127,1604,rosanacf,1984-10-17,"list(passo = 1, data = ""1984-10-17"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 24 10 1984\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.","list(id = 2812, nome = ""DEPUTADO PETRÔNIO MATIAS"", partido = ""PMDB"")",ARQUIVO,19870131,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1018,1984,DEPUTADO ANTÔNIO FARIA                     PMDB,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO DE OBRAS SOCIAIS - AOS,
COM SEDE EM BELO HORIZONTE.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1984-10-19,000148348,PL. 1018 1984 - PROJETO DE LEI,2230,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 8779 1985 - LEI ORDINÁRIA,20120127,1605,rosanacf,1984-10-17,"list(passo = 1, data = ""1984-10-17"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 24 10 1984\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 19 11 1984\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 8 3 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 27 3 1985\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MENDES BARROS\nPUBLICAÇÃO: 13 11 1984\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. SAMIR CECÍLIO\nPUBLICAÇÃO: 8 12 1984\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JACIEL PEREIRA\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 26 4 1985"")",list(),list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.","list(id = 2230, nome = ""DEPUTADO ANTÔNIO FARIA"", partido = ""PMDB"")",NA,NA,NA,NA,/legislacao/mineira/LEI/8779/1985,LEI 8779 1985 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1017,1984,DEPUTADO MENDES BARROS                     PMDB,"DECLARA DE UTILIDADE PÚBLICA A CONFERÊNCIA DE SANTO ANTÔNIO DA
SOCIEDADE DE SÃO VICENTE DE PAULO, EM NAQUE, MUNICÍPIO DE
AÇUCENA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1984-10-19,000148349,PL. 1017 1984 - PROJETO DE LEI,1688,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 8789 1985 - LEI ORDINÁRIA,20120127,1605,rosanacf,1984-10-17,"list(passo = 1, data = ""1984-10-17"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 24 10 1984\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 19 11 1984\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 8 3 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 27 3 1985\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ MARIA BORGES\nPUBLICAÇÃO: 13 11 1984\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. SAMIR CECÍLIO\nPUBLICAÇÃO: 8 12 1984\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. GERALDO RIBEIRO\nPUBLICAÇÃO: 23 3 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 26 4 1985"")",list(),list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, AÇUCENA.","list(id = 1688, nome = ""DEPUTADO MENDES BARROS"", partido = ""PMDB"")",NA,NA,NA,NA,/legislacao/mineira/LEI/8789/1985,LEI 8789 1985 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1016,1984,DEPUTADO GERALDO DA COSTA PEREIRA          PMDB,"ADOTA, NO ESTADO DE MINAS GERAIS, O DIA 8 DE OUTUBRO COMO DIA DO
SERVIÇO LEONÍSTICO.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1984-10-18,000148351,PL. 1016 1984 - PROJETO DE LEI,2036,NA,NA,NA,20090331,1254,m17663,1984-10-17,"list(passo = 1, data = ""1984-10-17"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 19 10 1984\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,NA,"list(id = 2036, nome = ""DEPUTADO GERALDO DA COSTA PEREIRA"", partido = ""PMDB"")",ARQUIVO,19870131,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1014,1984,DEPUTADO JOÃO PINTO RIBEIRO                PMDB,"AUTORIZA O PODER EXECUTIVO A CRIAR ÁREA DE LAZER NA REGIÃO
METROPOLITANA DE BELO HORIZONTE.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1984-10-16,000148352,PL. 1014 1984 - PROJETO DE LEI,1685,NA,NA,NA,20090331,1244,m17663,1984-10-11,"list(passo = 1, data = ""1984-10-11"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 30 4 1985\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ MARIA BORGES\nPUBLICAÇÃO: 9 8 1985\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,NA,"list(id = 1685, nome = ""DEPUTADO JOÃO PINTO RIBEIRO"", partido = ""PMDB"")",ARQUIVO,19870131,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1013,1984,DEPUTADO PETRÔNIO MATIAS                   PMDB,"DECLARA DE UTILIDADE PÚBLICA O GRÊMIO RECREATIVO ESPORTIVO
CARNAVALESCO E COISA NOSSA, DE BELO HORIZONTE.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1984-10-16,000148353,PL. 1013 1984 - PROJETO DE LEI,2812,NA,UTILIDADE PÚBLICA,NA,20120127,1606,rosanacf,1984-10-11,"list(passo = 1, data = ""1984-10-11"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nPUBLICAÇÃO: 17 10 1984\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.","list(id = 2812, nome = ""DEPUTADO PETRÔNIO MATIAS"", partido = ""PMDB"")",ARQUIVO,19870131,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1012,1984,DEPUTADO SAMIR TANNÚS                      PMDB,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO DAS VOLUNTÁRIAS DO
HOSPITAL MARIA AMELIA LINS - VOAL, COM SEDE EM BELO HORIZONTE.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1984-10-12,000148355,PL. 1012 1984 - PROJETO DE LEI,1463,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 8780 1985 - LEI ORDINÁRIA,20120127,1607,rosanacf,1984-10-10,"list(passo = 1, data = ""1984-10-10"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 17 10 1984\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 13 11 1984\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 8 3 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 27 3 1985\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ROBERTO LUIZ SOARES\nPUBLICAÇÃO: 26 10 1984\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. SAMIR CECÍLIO\nPUBLICAÇÃO: (NÃO CONSTA)\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. GERALDO RIBEIRO\nPUBLICAÇÃO: 23 3 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 26 4 1985"")",list(),list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.","list(id = 1463, nome = ""DEPUTADO SAMIR TANNÚS"", partido = ""PMDB"")",NA,NA,NA,NA,/legislacao/mineira/LEI/8780/1985,LEI 8780 1985 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1011,1984,DEPUTADO JOSÉ DA CONCEIÇÃO                 PMDB,"DÁ A DENOMINAÇÃO DE ESCOLA ESTADUAL MARIA DA CONCEIÇÃO RODRIGUES
AVELAR À ESCOLA ESTADUAL DO BAIRRO SANTA EUGÊNIA, DA CIDADE DE
MONTES CLAROS.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1984-10-12,000148356,PL. 1011 1984 - PROJETO DE LEI,2804,NA,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 8791 1985 - LEI ORDINÁRIA,20120425,1018,rosanacf,1984-10-10,"list(passo = 1, data = ""1984-10-10"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 17 10 1984\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 19 11 1984\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 8 3 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 27 3 1985\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. SÉRGIO EMÍLIO\nPUBLICAÇÃO: 13 11 1984\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOSÉ BONIFÁCIO FILHO\nPUBLICAÇÃO: 8 12 1984\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. GERALDO RIBEIRO\nPUBLICAÇÃO: 23 3 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 26 4 1985"")",list(),list(),NULL,N,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, MONTES CLAROS.","list(id = 2804, nome = ""DEPUTADO JOSÉ DA CONCEIÇÃO"", partido = ""PMDB"")",NA,NA,NA,NA,/legislacao/mineira/LEI/8791/1985,LEI 8791 1985 - LEI ORDINÁRIA
