dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,indexacao,observacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,assuntoGeral,norma,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,acompanhamento,autoresEstruturados,tema,regime,linksOrigem,local,arquivamento,linkLegislacao.url,linkLegislacao.rotulo
Remissivo,PROJETO DE LEI,PL,2056,1982,DEPUTADO JÉSUS TRINDADE                    PDS,"DÁ A DENOMINAÇÃO DE PREFEITO JOÃO FRANCISCO AO PRÉDIO DO FÓRUM DA
CIDADE DE MORADA NOVA DE MINAS.","DENOMINAÇÃO, FÓRUM, COMARCA DE MORADA NOVA DE MINAS.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1982-09-02,000149610,PL. 2056 1982 - PROJETO DE LEI,1048,PRÓPRIO PÚBLICO,NA,20120503,1751,rosanacf,1982-08-31,"list(passo = 1, data = ""1982-08-31"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 2 9 1982\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 1048, nome = ""DEPUTADO JÉSUS TRINDADE"", partido = ""PDS"")",NA,NA,NULL,ARQUIVO,19830131,NA,NA
Remissivo,PROJETO DE LEI,PL,2053,1982,DEPUTADO FÁBIO VASCONCELLOS                ARENA,"DECLARA DE UTILIDADE PÚBLICA O CENTRO COMUNITÁRIO BOM JESUS,
COM SEDE NA CIDADE DE ARAXÁ.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, ARAXÁ.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-08-28,000149617,PL. 2053 1982 - PROJETO DE LEI,1197,UTILIDADE PÚBLICA,LEI 8318 1982 - LEI ORDINÁRIA,20120131,1145,rosanacf,1982-08-26,"list(passo = 1, data = ""1982-08-26"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 8 9 1982\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 28 9 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 7 10 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 19 10 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MÁRIO PACHECO\nPUBLICAÇÃO: 11 9 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: (NÃO CONSTA)\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 22 10 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 29 10 1982"")",list(),list(),N,"list(id = 1197, nome = ""DEPUTADO FÁBIO VASCONCELLOS"", partido = ""ARENA"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,/legislacao/mineira/LEI/8318/1982,LEI 8318 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,2048,1982,DEPUTADO AMILCAR PADOVANI                  PTB,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO DOS HEMOFÍLICOS DE
MINAS GERAIS, COM SEDE EM JUIZ DE FORA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, JUIZ DE FORA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-08-26,000149619,PL. 2048 1982 - PROJETO DE LEI,1189,UTILIDADE PÚBLICA,LEI 8339 1982 - LEI ORDINÁRIA,20120131,1145,rosanacf,1982-08-24,"list(passo = 1, data = ""1982-08-24"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 2 9 1982\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 28 9 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 26 10 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 10 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 18 9 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. HIDELBRANDO CANABRAVA\nPUBLICAÇÃO: 15 10 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. CAMILO MACHADO\nPUBLICAÇÃO: 30 10 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 1 12 1982"")",list(),list(),N,"list(id = 1189, nome = ""DEPUTADO AMILCAR PADOVANI"", partido = ""PTB"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,/legislacao/mineira/LEI/8339/1982,LEI 8339 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,2047,1982,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A REVERTER IMÓVEL AO MUNICÍPIO DE SANTANA DO
DESERTO.","AUTORIZAÇÃO, EXECUTIVO, REVERSÃO, IMÓVEL, MUNICÍPIO, SANTANA DO DESERTO.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-08-25,000149621,PL. 2047 1982 - PROJETO DE LEI,,IMÓVEL,LEI 8321 1982 - LEI ORDINÁRIA,20120605,1511,rosanacf,1982-08-24,"list(passo = 1, data = ""1982-08-24"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 7 10 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 21 10 1982\nCOMISSÕES:\nJUSTIÇA E ECONOMIA (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 15 9 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 27 10 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 19 11 1982"")",list(),list(),N,NULL,NA,NA,"list(descricao = ""MSG 846 1982"")",NA,NA,/legislacao/mineira/LEI/8321/1982,LEI 8321 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,2046,1982,GOVERNADOR DO ESTADO,AUTORIZA O PODER EXECUTIVO A DOAR IMÓVEL AO MUNICÍPIO DE ALÉM PARAÍBA.,"AUTORIZAÇÃO, EXECUTIVO, DOAÇÃO, IMÓVEL, MUNICÍPIO, ALÉM PARAÍBA.",NA,PROJETO VETADO TOTALMENTE,PVETO,PROPOSIÇÕES APROVADAS,MAPRV,1982-08-25,000149622,PL. 2046 1982 - PROJETO DE LEI,,IMÓVEL,NA,20120605,1514,rosanacf,1982-08-24,"list(passo = 1, data = ""1982-08-24"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 6 10 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 19 10 1982\nCOMISSÕES:\nJUSTIÇA E ECONOMIA (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 15 9 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 22 10 1982\nVETADO TOTALMENTE\nPUBLICAÇÃO DAS RAZÕES DO VETO: 10 11 1982\nVETO MANTIDO"")",list(),list(),N,NULL,NA,NA,"list(descricao = ""MSG 845 1982"")",NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,2045,1982,DEPUTADO GERALDO DA COSTA PEREIRA          PMDB,"DECLARA DE UTILIDADE PÚBLICA A BANDA DE MÚSICA SANTA CECÍLIA,
COM SEDE EM ARAÚJOS.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, ARAÚJOS.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1982-08-21,000149653,PL. 2045 1982 - PROJETO DE LEI,2036,UTILIDADE PÚBLICA,NA,20120131,1145,rosanacf,1982-08-19,"list(passo = 1, data = ""1982-08-19"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 25 8 1982\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 2036, nome = ""DEPUTADO GERALDO DA COSTA PEREIRA"", partido = ""PMDB"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,ARQUIVO,19830131,NA,NA
Remissivo,PROJETO DE LEI,PL,2044,1982,DEPUTADO JÉSUS TRINDADE                    PDS,"AUTORIZA O PODER EXECUTIVO A CONCEDER O DÉCIMO TERCEIRO
SALÁRIO AOS FUNCIONÁRIOS PÚBLICOS DO ESTADO.",NA,NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1982-08-21,000149654,PL. 2044 1982 - PROJETO DE LEI,1048,NA,NA,20090803,1656,drumo,1982-08-19,"list(passo = 1, data = ""1982-08-19"", local = ""PLENÁRIO"", historico = ""ARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 1048, nome = ""DEPUTADO JÉSUS TRINDADE"", partido = ""PDS"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,ARQUIVO,19830131,NA,NA
Remissivo,PROJETO DE LEI,PL,2013,1982,DEPUTADO JOSÉ PEREIRA                      PMDB,"DECLARA DE UTILIDADE PÚBLICA A CASA DE JESUS DE MATOZINHOS,
COM SEDE EM MATOZINHOS.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, MATOZINHOS.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1982-08-19,000149677,PL. 2013 1982 - PROJETO DE LEI,2040,UTILIDADE PÚBLICA,NA,20120131,1146,rosanacf,1982-08-17,"list(passo = 1, data = ""1982-08-17"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 25 8 1982\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 2040, nome = ""DEPUTADO JOSÉ PEREIRA"", partido = ""PMDB"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,ARQUIVO,19830131,NA,NA
Remissivo,PROJETO DE LEI,PL,1990,1982,GOVERNADOR DO ESTADO,"DISPÕE SOBRE A CAIXA BENEFICENTE DA POLÍCIA MILITAR DO ESTADO
DE MINAS GERAIS - CBPM.",NA,NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-08-17,000149679,PL. 1990 1982 - PROJETO DE LEI,,POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS (PMMG),LEI 8284 1982 - LEI ORDINÁRIA,20131015,1711,rosanacf,1982-08-13,"list(passo = 1, data = ""1982-08-13"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO:\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 9 9 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 21 9 1982\nCOMISSÕES:\nJUSTIÇA, SERVIÇO PÚBLICO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 2 9 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. HIDELBRANDO CANABRAVA\nPUBLICAÇÃO: 22 9 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 2 10 1982"")",list(),list(),N,NULL,ADMINISTRAÇÃO PÚBLICA,DELIBERAÇÃO DE PLENÁRIO,"list(descricao = ""MSG 838 1982"")",NA,NA,/legislacao/mineira/LEI/8284/1982,LEI 8284 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1988,1982,DEPUTADO EUCLIDES CINTRA                   PDS,"DÁ A DENOMINAÇÃO DE DR. AMARÍLIO BARRETO COSTA À ESCOLA ESTADUAL
DO BAIRRO DE SANTA CRUZ, DE ITAJUBÁ.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, ITAJUBÁ.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1982-08-14,000149680,PL. 1988 1982 - PROJETO DE LEI,295,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,20120503,1754,rosanacf,1982-08-12,"list(passo = 1, data = ""1982-08-12"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 25 8 1982\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 295, nome = ""DEPUTADO EUCLIDES CINTRA"", partido = ""PDS"")",NA,NA,NULL,ARQUIVO,19830131,NA,NA
Remissivo,PROJETO DE LEI,PL,1987,1982,DEPUTADO ROBERTO LUIZ SOARES               PDS,"DECLARA DE UTILIDADE PÚBLICA O CONSELHO DE DESENVOLVIMENTO
COMUNITÁRIO DE DOM CORREIA, MUNICÍPIO DE MANHUAÇU.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, MANHUAÇU.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1982-08-14,000149681,PL. 1987 1982 - PROJETO DE LEI,2115,UTILIDADE PÚBLICA,NA,20120131,1146,rosanacf,1982-08-12,"list(passo = 1, data = ""1982-08-12"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 25 8 1982\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 2115, nome = ""DEPUTADO ROBERTO LUIZ SOARES"", partido = ""PDS"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,ARQUIVO,19830131,NA,NA
Remissivo,PROJETO DE LEI,PL,1986,1982,DEPUTADO ROBERTO LUIZ SOARES               PDS,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO RURAL DE ASSISTÊNCIA
À INFÂNCIA, COM SEDE NA CIDADE DE BERILO.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BERILO.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1982-08-14,000149682,PL. 1986 1982 - PROJETO DE LEI,2115,UTILIDADE PÚBLICA,NA,20120131,1146,rosanacf,1982-08-12,"list(passo = 1, data = ""1982-08-12"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 25 8 1982\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 2115, nome = ""DEPUTADO ROBERTO LUIZ SOARES"", partido = ""PDS"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,ARQUIVO,19830131,NA,NA
