dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,tema,indexacao,observacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,prazo,matricula,assuntoGeral,legislacaoCitada,norma,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,linksOrigem,acompanhamento,regime,local,arquivamento,autoresEstruturados,linkLegislacao.url,linkLegislacao.rotulo,proposicaoLei.descricao
Remissivo,PROJETO DE LEI,PL,2692,1986,DEPUTADO JOÃO NAVARRO                      PDS,"DECLARA DE UTILIDADE PÚBLICA A CONFERÊNCIA DE SÃO SEBASTIÃO,
DA CONFERÊNCIA DE SÃO VICENTE DE PAULO, COM SEDE NA CIDADE DE
BIQUINHAS.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BIQUINHAS.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1986-11-22,000146656,PL. 2692 1986 - PROJETO DE LEI,NA,311,UTILIDADE PÚBLICA,NA,NA,20120123,0926,rosanacf,1986-11-20,"list(passo = 1, data = ""1986-11-20"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 25 11 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ADEMIR LUCAS\nPUBLICAÇÃO: 29 11 1986\nARQUIVADO, FINAL DE LEGISLATURA.\nDESARQUIVADO A REQUERIMENTO DO DEP. JAIME MARTINS.\nRECEBEU O NÚMERO PL 47 1987."")","list(expressao = ""(PL adj '47' adj 1987[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 47 1987"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+%2747%27+adj+1987%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 47, ano = 1987)",list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,ARQUIVO,19870131,"list(id = 311, nome = ""DEPUTADO JOÃO NAVARRO"", partido = ""PDS"")",NA,NA,NA
Remissivo,PROJETO DE LEI,PL,2691,1986,DEPUTADO GERALDO DA COSTA PEREIRA          PMDB,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO PRONAOS DIVINÓPOLIS
AMORC, COM SEDE EM DIVINÓPOLIS.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, DIVINÓPOLIS.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1986-11-22,000146657,PL. 2691 1986 - PROJETO DE LEI,NA,2036,UTILIDADE PÚBLICA,NA,NA,20120123,0926,rosanacf,1986-11-20,"list(passo = 1, data = ""1986-11-20"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 25 11 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ADEMIR LUCAS\nPUBLICAÇÃO: 29 11 1986\nARQUIVADO, FINAL DE LEGISLATURA.\nDESARQUIVADO A REQUERIMENTO DO DEP. NINICO RESENDE.\nRECEBEU O NÚMERO PL 342 1987."")","list(expressao = ""(PL adj '342' adj 1987[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 342 1987"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+%27342%27+adj+1987%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 342, ano = 1987)",list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,ARQUIVO,19870131,"list(id = 2036, nome = ""DEPUTADO GERALDO DA COSTA PEREIRA"", partido = ""PMDB"")",NA,NA,NA
Remissivo,PROJETO DE LEI,PL,2690,1986,DEPUTADO EUCLIDES CINTRA                   PDS,"DÁ A DENOMINAÇÃO DE MOACYR PINTO DE CARVALHO À ESCOLA ESTADUAL CÓRREGO
DA FOICE, LOCALIZADA NO MUNICÍPIO DE GONÇALVES.
(EX-PREFEITO MUNICIPAL DE CONSOLAÇÃO).",NA,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, GONÇALVES.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1986-11-21,000146659,PL. 2690 1986 - PROJETO DE LEI,NA,295,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,NA,20120309,1515,rosanacf,1986-11-19,"list(passo = 1, data = ""1986-11-19"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 24 11 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ARMANDO COSTA\nPUBLICAÇÃO: 2 12 1986\nARQUIVADO, FINAL DA LEGISLATURA."")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,ARQUIVO,19870131,"list(id = 295, nome = ""DEPUTADO EUCLIDES CINTRA"", partido = ""PDS"")",NA,NA,NA
Remissivo,PROJETO DE LEI,PL,2687,1986,MESA DA ASSEMBLÉIA,"DISPÕE SOBRE O PLANO DE CARGOS DO QUADRO PERMANENTE DA SECRETARIA DA
ASSEMBLÉIA LEGISLATIVA PARA ADEQUÁ-LO À ESTRUTURA ORGÂNICA ESTABELECIDA
PELA RESOLUÇÃO 3800, DE 30 DE NOVEMBRO DE 1985, E DÁ OUTRAS PROVIDÊNCIAS.
(QUADRO ESPECÍFICO DE PROVIMENTO EM COMISSÃO E QUADRO ESPECÍFICO DE
PROVIMENTO EFETIVO).",ADMINISTRAÇÃO PÚBLICA,"NORMAS, ESTRUTURAÇÃO, QUADRO DE PESSOAL, SECRETARIA, (ALMG), EFEITO,
IMPLANTAÇÃO, ORGANIZAÇÃO ADMINISTRATIVA.
COMPOSIÇÃO, QUADRO DE PESSOAL, SECRETARIA, (ALMG), CARGO EM COMISSÃO,
DIREÇÃO, ASSESSORAMENTO SUPERIOR, ASSESSORAMENTO INTERMEDIÁRIO,
EXECUÇÃO, DIRETOR GERAL, SECRETÁRIO GERAL DA MESA, DIRETOR DE
DEPARTAMENTO, CONSULTOR CHEFE, PROCURADOR GERAL, AU
DITOR, CHEFE DE GABINETE, PROCURADOR ADJUNTO, ASSESSOR DE PROCEDIMENTOS
ADMINISTRATIVOS, ASSESSOR DO PROCESSO LEGISLATIVO, COORDENADOR,
SUPERVISOR DE GABINETE DE DEPARTAMENTO, CHEFE DE DIVISÃO, SUPERVISOR DE
GABINETE DE COORDENAÇÃO, SUPERVISOR DE GABINETE PARLAMENTAR, OFICIAL DE
GABINETE DO PRESIDENTE, ASSISTENTE PARLAMENTAR, ASSISTENTE
ADMINISTRATIVO, SECRETÁRIO PARLAMENTAR, AUXILIAR DE GABINETE
PARLAMENTAR, CARGO EFETIVO, NÍVEL SUPERIOR, SEGUNDO GRAU, PRIMEIRO
GRAU, ESCOLARIDADE, ANALISTA DE SISTEMAS, ASSISTENTE SOCIAL,
BIBLIOTECÁRIO, DENTISTA, CONSULTOR, CONTADOR, ENFERMEIRO, ENGENHEIRO,
FISIOTERAPEUTA, MÉDICO, PROCURADOR, PSICÓLOGO, REDATOR DE DOCUMENTOS
PARLAMENTARES, TAQUÍGRAFO PARLAMENTAR, TÉCNICO EM COMUNICAÇÃO SOCIAL,
TÉCNICO LEGISLATIVO, AUXILIAR LEGISLATIVO, PROGRAMADOR, SECRETÁRIO DE
COMISSÕES, AGENTE LEGISLATIVO, TÉCNICO EM CONTABILIDADE, AGENTE DE
ADMINISTRAÇÃO, AGENTE DE SEGURANÇA.
COMPOSIÇÃO, QUADRO SUPLEMENTAR, SECRETARIA, (ALMG), CARGO EM COMISSÃO,
GRUPO, EXECUÇÃO, DENTISTA, ENFERMEIRO, MÉDICO, ESCREVENTE PARLAMENTAR,
AGENTE PARLAMENTAR.
NORMAS, PROVIMENTO, CARGO EM COMISSÃO, RECRUTAMENTO LIMITADO, QUADRO DE
PESSOAL, SECRETARIA, (ALMG).
NORMAS, ENQUADRAMENTO, CARGO EFETIVO, SERVIDOR, QUADRO DE PESSOAL,
SECRETARIA, (ALMG).
NORMAS, PROGRESSÃO HORIZONTAL, SERVIDOR, OCUPANTE, CARGO EFETIVO,
QUADRO DE PESSOAL, SECRETARIA, (ALMG).
CRIAÇÃO, INCENTIVO FUNCIONAL, NORMAS, CONCESSÃO, SERVIDOR, OCUPANTE,
CARGO EFETIVO, QUADRO DE PESSOAL, SECRETARIA, (ALMG).
CRIAÇÃO, GRATIFICAÇÃO DE NÍVEL SUPERIOR, ESCOLARIDADE, NORMAS,
CONCESSÃO, SERVIDOR, QUADRO DE PESSOAL, SECRETARIA, (ALMG).
NORMAS, CONCESSÃO, VANTAGENS PECUNIÁRIAS, SERVIDOR, OCUPANTE, CARGO EM
COMISSÃO, PROCURADOR GERAL, QUADRO DE PESSOAL, SECRETARIA, (ALMG),
PRESTAÇÃO, ASSESSORAMENTO, CONSELHO ADMINISTRATIVO.
NORMAS, CÁLCULO, GRATIFICAÇÃO DE FUNÇÃO AUXILIAR DA ATIVIDADE
PARLAMENTAR, CONCESSÃO, SERVIDOR, QUADRO DE PESSOAL, SECRETARIA,
(ALMG).
NORMAS, PROIBIÇÃO, ACUMULAÇÃO, VANTAGEM PESSOAL, GRATIFICAÇÃO POR
ENCARGOS EXTRAORDINÁRIOS, SERVIDOR, QUADRO DE PESSOAL, SECRETARIA,
(ALMG).
NORMAS, INTEGRAÇÃO, GRUPO ESPECIAL, QUADRO DE PESSOAL, SECRETARIA,
(ALMG), SERVIDOR, OCUPANTE, CARGO EM COMISSÃO.
NORMAS, PROVIMENTO, CARGO EFETIVO, SERVIDOR, OCUPANTE, CARGO EM
COMISSÃO, INTEGRAÇÃO, GRUPO ESPECIAL, QUADRO DE PESSOAL, (ALMG).
NORMAS, APOSTILAMENTO, SERVIDOR, OCUPANTE, EXERCÍCIO EFETIVO, CARGO EM
COMISSÃO, QUADRO DE PESSOAL, SECRETARIA, (ALMG).
NORMAS, CONCESSÃO, GRATIFICAÇÃO DE FUNÇÃO, AGENTE DE SEGURANÇA, QUADRO
DE PESSOAL, SECRETARIA, (ALMG).
AUTORIZAÇÃO, (ALMG), CONCESSÃO, SUBSÍDIO, ENTIDADE, SERVIDOR.
ABERTURA, CRÉDITO SUPLEMENTAR, (ALMG).","ERRATAS PUBLICADAS NO DL EM:
19 11 1986, PÁG 38
21 11 1986, PÁG 37
5 12 1986
16 12 1986, PÁG 40",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1986-11-18,000146662,PL. 2687 1986 - PROJETO DE LEI,NA,,"ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS (ALMG)
PESSOAL",NA,LEI 9384 1986 - LEI ORDINÁRIA,20131011,1709,rosanacf,1986-11-17,"list(passo = 1, data = ""1986-11-17"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 24 11 1986, COM EMENDAS\nEMENDAS PUBLICADAS NO DL EM 21 4 1986\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 26 11 1986, NA FORMA DO VENCIDO EM PRIMEIRA DISCUSSÃO\nREDAÇÃO FINAL\nAPROVAÇÃO: 26 11 1986\nCOMISSÕES:\nMESA DA ASSEMBLÉIA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. JOSÉ BONIFÁCIO FILHO\nPUBLICAÇÃO: (NÃO CONSTA)\nMESA DA ASSEMBLÉIA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. SÉRGIO EMÍLIO\nPUBLICAÇÃO: (NÃO CONSTA)\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. ARTUR FAGUNDES\nPUBLICAÇÃO: 2 12 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 19 12 1986"")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,NA,NA,NULL,/legislacao/mineira/LEI/9384/1986,LEI 9384 1986 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,2686,1986,GOVERNADOR DO ESTADO,"DISPÕE SOBRE A CRIAÇÃO DA CARREIRA DE ADMINISTRADOR PÚBLICO NO PODER
EXECUTIVO E DÁ OUTRAS PROVIDÊNCIAS.",ADMINISTRAÇÃO PÚBLICA,"CRIAÇÃO, CARREIRA, ADMINISTRADOR PÚBLICO, EXECUTIVO, CRITÉRIOS,
INGRESSO.
ANEXO, COMPOSIÇÃO, CARREIRA, ADMINISTRADOR PÚBLICO, EXECUTIVO.
NORMAS, NOMEAÇÃO, EXONERAÇÃO, CLASSE, ESTAGIÁRIO DE ADMINISTRAÇÃO
PÚBLICA, CRITÉRIOS, EXAME VESTIBULAR.
NORMAS, PROMOÇÃO, ESTAGIÁRIO DE ADMINISTRAÇÃO PÚBLICA, CLASSE, AGENTE
DE ADMINISTRAÇÃO PÚBLICA.
NORMAS, ACESSO, CLASSE, ESPECIALISTA EM ADMINISTRAÇÃO PÚBLICA, ASSESSOR
DE ADMINISTRAÇÃO PÚBLICA, CONSULTOR DE ADMINISTRAÇÃO PÚBLICA.
NORMAS, DISPENSA DE PONTO, SERVIDOR PÚBLICO ESTADUAL, ALUNO, CURSO
SUPERIOR, ADMINISTRAÇÃO PÚBLICA, FUNDAÇÃO JOÃO PINHEIRO (FJP).
NORMAS, CONCESSÃO, BOLSA DE ESTUDO, ALUNO, CURSO SUPERIOR,
ADMINISTRAÇÃO PÚBLICA, FUNDAÇÃO JOÃO PINHEIRO (FJP).",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1986-11-12,000146663,PL. 2686 1986 - PROJETO DE LEI,NA,,"EXECUTIVO
PESSOAL",NA,LEI 9360 1986 - LEI ORDINÁRIA,20160725,1525,malves,1986-11-11,"list(passo = 1, data = ""1986-11-11"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 25 11 1986\nREDAÇÃO FINAL\nAPROVAÇÃO: 26 11 1986\nCOMISSÕES:\nJUSTIÇA, SERVIÇO PÚBLICO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. LUIZ VICENTE\nPUBLICAÇÃO: (NÃO CONSTA)\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ GERALDO DE OLIVEIRA\nPUBLICAÇÃO: 28 11 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 10 12 1986"")",list(),list(),"list(descricao = ""MSG 1300 1986"")",N,DELIBERAÇÃO DE PLENÁRIO,NA,NA,NULL,/legislacao/mineira/LEI/9360/1986,LEI 9360 1986 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,2685,1986,GOVERNADOR DO ESTADO,"DISPÕE SOBRE REAJUSTAMENTO DE VALORES MÍNIMOS DAS PENSÕES CONCEDIDAS PELA
CAIXA BENEFICENTE DA POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS - CBPM E
DÁ OUTRAS PROVIDÊNCIAS.",ADMINISTRAÇÃO PÚBLICA,"NORMAS, REAJUSTAMENTO, PENSÕES, CAIXA BENEFICENTE, (PMMG).
ALTERAÇÃO, NORMAS, VALOR, CONTRIBUIÇÃO, ESTADO, CAIXA BENEFICENTE,
POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS (PMMG).
AUTORIZAÇÃO, EXECUTIVO, ABERTURA, CRÉDITO SUPLEMENTAR.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1986-11-12,000146664,PL. 2685 1986 - PROJETO DE LEI,NA,,"POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS (PMMG)
PESSOAL MILITAR",LEI 8284 1982 - LEI ORDINÁRIA,LEI 9345 1986 - LEI ORDINÁRIA,20131011,1714,rosanacf,1986-11-11,"list(passo = 1, data = ""1986-11-11"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 26 11 1986\nREDAÇÃO FINAL\nAPROVAÇÃO: 26 11 1986\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. ADEMIR LUCAS\nPUBLICAÇÃO: 25 11 1986\nAÇÃO SOCIAL\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JAIRO MAGALHÃES ALVES\nPUBLICAÇÃO: 25 11 1986\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 25 11 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FERRAZ CALDAS\nPUBLICAÇÃO: 28 11 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 4 12 1986"")",list(),list(),"list(descricao = ""MSG 1299 1986"")",N,DELIBERAÇÃO DE PLENÁRIO,NA,NA,NULL,/legislacao/mineira/LEI/9345/1986,LEI 9345 1986 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,2684,1986,GOVERNADOR DO ESTADO,FIXA O EFETIVO DA POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS.,"ADMINISTRAÇÃO PÚBLICA
SEGURANÇA PÚBLICA","FIXAÇÃO, EFETIVOS MILITARES, (PMMG), NORMAS, IMPLANTAÇÃO.
NORMAS, FIXAÇÃO, PRAÇA ESPECIAL, (PMMG).
NORMAS, FIXAÇÃO, EFETIVOS MILITARES, UNIDADE ADMINISTRATIVA, (PMMG),
PESSOAL MILITAR, EXERCÍCIO, TRIBUNAL DE JUSTIÇA MILITAR DO ESTADO DE
MINAS GERAIS (TJMMG).
NORMAS, QUADRO DE ORGANIZAÇÃO E DISTRIBUIÇÃO, (PMMG).
AUTORIZAÇÃO, EXECUTIVO, ABERTURA, CRÉDITO ESPECIAL.
NORMAS, INGRESSO, (QOS), (PMMG), CATEGORIA, MÉDICO, DENTISTA,
FARMACÊUTICO, VETERINÁRIO, ENFERMEIRO, FISIOTERAPEUTA.","ERRATA PUBLICADA NO DL EM 19 11 1986, PÁG 38.",TRANSFORMADO EM NORMA JURÍDICA COM VETO PARCIAL,TNJVP,PROPOSIÇÕES APROVADAS,MAPRV,1986-11-12,000146665,PL. 2684 1986 - PROJETO DE LEI,NA,,"PESSOAL MILITAR
POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS (PMMG)",NA,LEI 9362 1986 - LEI ORDINÁRIA,20170119,1551,malves,1986-11-11,"list(passo = 1, data = ""1986-11-11"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 25 11 1986, COM EMENDAS\nEMENDAS PUBLICADAS NO DL EM 18 11 1986\nREDAÇÃO FINAL\nAPROVAÇÃO: 26 11 1986\nCOMISSÕES:\nJUSTIÇA, SERVIÇO PÚBLICO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. ANTÔNIO FARIA\nPUBLICAÇÃO: 22 11 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. ARTUR FAGUNDES\nPUBLICAÇÃO: 28 11 1986\nVETADO PARCIALMENTE\nPUBLICAÇÃO DA LEI: 12 12 1986\nVETO PARCIAL MANTIDO."")",list(),list(),"list(descricao = ""MSG 1298 1986"")",N,DELIBERAÇÃO DE PLENÁRIO,NA,NA,NULL,/legislacao/mineira/LEI/9362/1986,LEI 9362 1986 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,2683,1986,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A DOAR TERRENO AO SINDICATO RURAL
DE FRUTAL (PRAÇA SÃO VICENTE - DESTINO: CONSTRUÇÃO DE GINÁSIO
PARA TRABALHADORES. ESTA DOAÇÃO ATUAL DESTINA-SE A AMPLIAÇÃO
DO PARQUE DE EXPOSIÇÕES DE FRUTAL).",NA,NA,NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1986-11-12,000146666,PL. 2683 1986 - PROJETO DE LEI,NA,NA,NA,NA,LEI 9371 1986 - LEI ORDINÁRIA,19980101,NA,Carga,1986-11-11,"list(passo = 1, data = ""1986-11-11"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 27 11 1986\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 11 1986\nCOMISSÕES:\nJUSTIÇA, ECONOMIA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. FERRAZ CALDAS\nPUBLICAÇÃO: 26 11 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. ARTUR FAGUNDES\nPUBLICAÇÃO: 2 12 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 12 12 1986"")",list(),list(),"list(descricao = ""MSG 1297 1986"")",N,DELIBERAÇÃO DE PLENÁRIO,NA,NA,NULL,/legislacao/mineira/LEI/9371/1986,LEI 9371 1986 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,2681,1986,DEPUTADO ROBERTO JUNQUEIRA                 PDS,"DECLARA DE UTILIDADE PÚBLICA A LOJA MAÇÔNICA LUZ E UNIÃO, COM
SEDE NA CIDADE DE POÇOS DE CALDAS.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, POÇOS DE CALDAS.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1986-11-07,000146667,PL. 2681 1986 - PROJETO DE LEI,NA,2051,UTILIDADE PÚBLICA,NA,NA,20120123,0927,rosanacf,1986-11-05,"list(passo = 1, data = ""1986-11-05"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 17 11 1986\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,ARQUIVO,19870131,"list(id = 2051, nome = ""DEPUTADO ROBERTO JUNQUEIRA"", partido = ""PDS"")",NA,NA,NA
Remissivo,PROJETO DE LEI,PL,2680,1986,DEPUTADO PAULO ALMADA                      PMDB,"DECLARA DE UTILIDADE PÚBLICA A SOCIEDADE MUSICAL SÃO SEBASTIÃO,
COM SEDE EM PASSAGEM DE MARIANA, MUNICÍPIO DE MARIANA.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, MARIANA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1986-11-07,000146668,PL. 2680 1986 - PROJETO DE LEI,NA,2811,UTILIDADE PÚBLICA,NA,LEI 9389 1986 - LEI ORDINÁRIA,20120123,0928,rosanacf,1986-11-05,"list(passo = 1, data = ""1986-11-05"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 17 11 1986\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 26 11 1986\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 29 11 1986\nREDAÇÃO FINAL\nAPROVAÇÃO: 29 11 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 25 11 1986\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. ADEMIR LUCAS\nPUBLICAÇÃO: 29 11 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ MARIA BORGES\nPUBLICAÇÃO: 2 12 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 19 12 1986"")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,NA,NA,"list(id = 2811, nome = ""DEPUTADO PAULO ALMADA"", partido = ""PMDB"")",/legislacao/mineira/LEI/9389/1986,LEI 9389 1986 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,2679,1986,DEPUTADO RAIMUNDO ALBERGARIA               PDS,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO DE AMIGOS DO BAIRRO
GOIÂNIA, DESTA CAPITAL.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1986-11-07,000146669,PL. 2679 1986 - PROJETO DE LEI,NA,1698,UTILIDADE PÚBLICA,NA,NA,20120123,0934,rosanacf,1986-11-05,"list(passo = 1, data = ""1986-11-05"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 17 11 1986\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,ARQUIVO,19870131,"list(id = 1698, nome = ""DEPUTADO RAIMUNDO ALBERGARIA"", partido = ""PDS"")",NA,NA,NA
Remissivo,PROJETO DE LEI,PL,2678,1986,DEPUTADO MANOEL CONEGUNDES                 PMDB,"AUTORIZA O PODER EXECUTIVO A ALTERAR A LEI 7088, DE 3 DE
OUTUBRO DE 1977, QUE CRIA A FUNDAÇÃO HOSPITALAR DO ESTADO DE
MINAS GERAIS - FHEMIG -, E DÁ OUTRAS PROVIDÊNCIAS.
(NOVA REDAÇÃO AOS ARTS. 12 E 18: SUPERINTENDENTE-GERAL NOMEADO
APÓS ELEIÇÃO DIRETA PARA QUATRO ANOS; CADA ESTABELECIMENTO
TERÁ UM DIRIGENTE MÉDICO E UM RESPONSÁVEL ADMINISTRATIVO,
NOMEADOS APÓS ELEIÇÃO DIRETA, PARA QUATRO ANOS).",NA,NA,NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1986-11-07,000146670,PL. 2678 1986 - PROJETO DE LEI,NA,2807,NA,NA,NA,20090818,1450,drumo,1986-11-05,"list(passo = 1, data = ""1986-11-05"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 24 11 1986\nARQUIVADO, FINAL DE LEGISLATURA.\nDESARQUIVADO A REQUERIMENTO DO DEP. ADEMIR LUCAS.\nRECEBEU O NÚMERO PL 241 1987."")","list(expressao = ""(PL adj '241' adj 1987[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 241 1987"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+%27241%27+adj+1987%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 241, ano = 1987)",list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,ARQUIVO,19870131,"list(id = 2807, nome = ""DEPUTADO MANOEL CONEGUNDES"", partido = ""PMDB"")",NA,NA,NA
