dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,indexacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,assuntoGeral,norma,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,linksOrigem,acompanhamento,local,arquivamento,autoresEstruturados,regime,tema,legislacaoCitada,linkLegislacao.url,linkLegislacao.rotulo
Remissivo,PROJETO DE LEI,PL,444,1983,GOVERNADOR DO ESTADO,"DISPÕE SOBRE OS REGIMES PENITENCIÁRIOS DO ESTADO NA FORMA DA LEI FEDERAL
NÚMERO 6416, DE 24 5 1977 E DÁ OUTRAS PROVIDÊNCIAS.","NORMAS, REGIME PENITENCIÁRIO.
NORMAS, CUMPRIMENTO, PENA PRIVATIVA DE LIBERDADE.
DEFINIÇÃO, NORMAS, REGIME FECHADO, REGIME ABERTO, REGIME SEMIABERTO.
DEFINIÇÃO, NORMAS, CONCESSÃO, BENEFÍCIO, PRISÃO ALBERGUE.
NORMAS, CONCESSÃO, BENEFÍCIO, TRABALHO EXTERNO, CONDENADO, REGIME
FECHADO, REGIME SEMIABERTO, REGIME ABERTO.
DIREITOS E GARANTIAS TRABALHISTAS, TRABALHO EXTERNO, CONDENADO, REGIME
SEMIABERTO, REGIME ABERTO.
NORMAS, OBJETIVO, PROCEDIMENTO, CONCESSÃO, BENEFÍCIO, FREQÜÊNCIA,
ESTABELECIMENTO DE ENSINO, ENSINO PROFISSIONALIZANTE, ENSINO DE SEGUNDO
GRAU, ENSINO SUPERIOR, CONDENADO, REGIME SEMIABERTO, REGIME ABERTO,
REGIME EM MEIO LIVRE.
NORMAS, AUTORIZAÇÃO, FREQÜÊNCIA, ENTIDADE, REABILITAÇÃO, READAPTAÇÃO,
CONDENADO, DEFICIENTE FÍSICO, DEFICIENTE MENTAL.
NORMAS, OBJETIVO, CONCESSÃO, LICENÇA, SAÍDA, CONDENADO, REGIME FECHADO,
REGIME SEMIABERTO, REGIME ABERTO.
DEFINIÇÃO, REGIME EM MEIO LIVRE.
NORMAS, CONCESSÃO, REVOGAÇÃO, SUSPENSÃO CONDICIONAL DA PENA, LIVRAMENTO
CONDICIONAL.
CRITÉRIOS, CONCESSÃO, REMISSÃO, PENA.
COMPETÊNCIA, JUIZ, MINISTÉRIO PÚBLICO ESTADUAL, EXECUÇÃO, PENA.
INSTALAÇÃO, COMPETÊNCIA, SERVIÇO SOCIAL PENITENCIÁRIO.
CRIAÇÃO, COMPOSIÇÃO, COMPETÊNCIA, PATRONATO.
CRIAÇÃO, COMPOSIÇÃO, COMPETÊNCIA, CONSELHO DE CRIMINOLOGIA E POLÍTICA
CRIMINAL, VINCULAÇÃO, (SIJMG), SISTEMA OPERACIONAL DE INTERIOR E
JUSTIÇA.
NORMAS, DENOMINAÇÃO, ESTABELECIMENTO PENAL.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-11-24,000148932,PL. 444 1983 - PROJETO DE LEI,,"EXECUÇÃO PENAL
PESSOA COM DEFICIÊNCIA",LEI 8533 1984 - LEI ORDINÁRIA,20150803,1021,m17461,1983-11-22,"list(passo = 1, data = ""1983-11-22"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 20 3 1984, COM EMENDAS\nEMENDA 4 PUBLICADA NO DL EM 1 12 1983\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 3 1984\nCOMISSÕES:\nJUSTIÇA, SEGURANÇA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. FELIPE NERI\nPUBLICAÇÃO: 15 3 1984\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. MENDES BARROS\nPUBLICAÇÃO: 30 3 1984 (ERRATA PUBLICADA EM 7 4 1984)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 18 4 1984"")",list(),list(),"list(descricao = ""MSG 167 1983"")",N,NA,NA,NULL,DELIBERAÇÃO DE PLENÁRIO,SEGURANÇA PÚBLICA,NA,/legislacao/mineira/LEI/8533/1984,LEI 8533 1984 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,443,1983,GOVERNADOR DO ESTADO,"INCORPORA A GRATIFICAÇÃO DE INCENTIVO À PRODUTIVIDADE, PREVISTA NA LEI
NÚMERO 7109, DE 13 10 1977, QUE CONTÉM O ESTATUTO DO PESSOAL DO
MAGISTÉRIO PÚBLICO DO ESTADO DE MINAS GERAIS, INSTITUI A GRATIFICAÇÃO DE
INCENTIVO À DOCÊNCIA E DÁ OUTRAS PROVIDÊNCIAS.","INCORPORAÇÃO, GRATIFICAÇÃO, INCENTIVO, PRODUTIVIDADE, CRIAÇÃO,
GRATIFICAÇÃO DE INCENTIVO À DOCÊNCIA, PROFESSOR, MAGISTÉRIO.",TRANSFORMADO EM NORMA JURÍDICA COM VETO PARCIAL,TNJVP,PROPOSIÇÕES APROVADAS,MAPRV,1983-11-24,000148933,PL. 443 1983 - PROJETO DE LEI,,"ENSINO PÚBLICO ESTADUAL
EXECUTIVO
PESSOAL",LEI 8517 1984 - LEI ORDINÁRIA,20150602,1356,malves,1983-11-22,"list(passo = 1, data = ""1983-11-22"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 20 12 1983, COM EMENDAS 14 E 23\nEMENDA 14 PUBLICADA NO DL EM 1 12 1983\nREDAÇÃO FINAL\nAPROVAÇÃO: 21 12 1983\nCOMISSÕES:\nJUSTIÇA, SERVIÇO PÚBLICO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOSÉ MARIA CHAVES\nPUBLICAÇÃO: 15 12 1983\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. GERALDO RIBEIRO\nPUBLICAÇÃO: 28 12 1983\nSANCIONADO COM VETO PARCIAL\nPUBLICAÇÃO DA LEI: 10 1 1984\nVETO MANTIDO"")",list(),list(),"list(descricao = ""MSG 166 1983"")",N,NA,NA,NULL,DELIBERAÇÃO DE PLENÁRIO,"ADMINISTRAÇÃO PÚBLICA
EDUCAÇÃO",NA,/legislacao/mineira/LEI/8517/1984,LEI 8517 1984 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,441,1983,DEPUTADO GERALDO PEREIRA SOBRINHO          PMDB,"DÁ A DENOMINAÇÃO DE ESCOLA ESTADUAL BENVINDO MIRANDA DA SILVA À
ATUAL ESCOLA ESTADUAL FAZENDA DE POMPÉIA, DO MUNICÍPIO DE PIRANGA.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, PIRANGA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-11-22,000148934,PL. 441 1983 - PROJETO DE LEI,74,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 8761 1984 - LEI ORDINÁRIA,20120503,1602,rosanacf,1983-11-18,"list(passo = 1, data = ""1983-11-18"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 11 1983\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 3 10 1984\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 19 10 1984\nREDAÇÃO FINAL\nAPROVAÇÃO: 7 11 1984\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. FERNANDO RAINHO\nPUBLICAÇÃO: 29 9 1984\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. PAULO ALMADA\nPUBLICAÇÃO: 18 10 1984\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. ALCYR NASCIMENTO\nPUBLICAÇÃO: 8 11 1984\nSANCIONADO\nPUBLICAÇÃO DA LEI: 27 11 1984"")",list(),list(),NULL,N,NA,NA,"list(id = 74, nome = ""DEPUTADO GERALDO PEREIRA SOBRINHO"", partido = ""PMDB"")",NA,NA,NA,/legislacao/mineira/LEI/8761/1984,LEI 8761 1984 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,440,1983,DEPUTADO GERALDO PEREIRA SOBRINHO          PMDB,"DÁ A DENOMINAÇÃO DE ESCOLA ESTADUAL ANTÔNIO DE PAULA DIAS À ATUAL
ESCOLA ESTADUAL DE SANTO ANTÔNIO DO PIRAPETINGA, MUNICÍPIO DE PIRANGA.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, PIRANGA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-11-22,000148935,PL. 440 1983 - PROJETO DE LEI,74,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 8692 1984 - LEI ORDINÁRIA,20120503,1604,rosanacf,1983-11-18,"list(passo = 1, data = ""1983-11-18"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 11 1983\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 28 8 1984\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 10 9 1984\nREDAÇÃO FINAL\nAPROVAÇÃO: 14 9 1984\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ MARIA CHAVES\nPUBLICAÇÃO: 24 8 1984\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. ALCYR NASCIMENTO\nPUBLICAÇÃO: 4 9 1984\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 26 9 1984\nSANCIONADO\nPUBLICAÇÃO DA LEI: 4 10 1984"")",list(),list(),NULL,N,NA,NA,"list(id = 74, nome = ""DEPUTADO GERALDO PEREIRA SOBRINHO"", partido = ""PMDB"")",NA,NA,NA,/legislacao/mineira/LEI/8692/1984,LEI 8692 1984 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,439,1983,DEPUTADO GERALDO PEREIRA SOBRINHO          PMDB,"DÁ A DENOMINAÇÃO DE ESCOLA ESTADUAL FRANCISCO SALES FERREIRA À ATUAL
ESCOLA ESTADUAL DE PINHEIROS ALTOS, DE PIRANGA.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, PIRANGA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-11-22,000148936,PL. 439 1983 - PROJETO DE LEI,74,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 8760 1984 - LEI ORDINÁRIA,20120503,1604,rosanacf,1983-11-18,"list(passo = 1, data = ""1983-11-18"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 11 1983\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 3 10 1984\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 19 10 1984\nREDAÇÃO FINAL\nAPROVAÇÃO: 7 11 1984\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. FERNANDO RAINHO\nPUBLICAÇÃO: 29 9 1984\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOSÉ BONIFÁCIO FILHO\nPUBLICAÇÃO: 17 10 1984\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. ALCYR NASCIMENTO\nPUBLICAÇÃO: 8 11 1984\nSANCIONADO\nPUBLICAÇÃO DA LEI: 27 11 1984"")",list(),list(),NULL,N,NA,NA,"list(id = 74, nome = ""DEPUTADO GERALDO PEREIRA SOBRINHO"", partido = ""PMDB"")",NA,NA,NA,/legislacao/mineira/LEI/8760/1984,LEI 8760 1984 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,438,1983,DEPUTADO DALTON CANABRAVA                  PMDB,"DECLARA DE UTILIDADE PÚBLICA A FUNDAÇÃO DE ASSISTÊNCIA DO ROTARY
CLUB DE BELO HORIZONTE - SANTO AGOSTINHO, COM SEDE NESTA CAPITAL.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-11-22,000148937,PL. 438 1983 - PROJETO DE LEI,791,UTILIDADE PÚBLICA,LEI 8589 1984 - LEI ORDINÁRIA,20120130,1122,rosanacf,1983-11-18,"list(passo = 1, data = ""1983-11-18"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 11 1983\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 27 4 1984\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 29 5 1984\nREDAÇÃO FINAL\nAPROVAÇÃO: 6 6 1984\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 17 3 1984\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. FERNANDO RAINHO\nPUBLICAÇÃO: 16 5 1984\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. ALCYR NASCIMENTO\nPUBLICAÇÃO: 2 6 1984\nSANCIONADO\nPUBLICAÇÃO DA LEI: 26 6 1984"")",list(),list(),NULL,N,NA,NA,"list(id = 791, nome = ""DEPUTADO DALTON CANABRAVA"", partido = ""PMDB"")",DELIBERAÇÃO DE PLENÁRIO,NA,NA,/legislacao/mineira/LEI/8589/1984,LEI 8589 1984 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,437,1983,DEPUTADO FERRAZ CALDAS                     PMDB,"DECLARA DE UTILIDADE PÚBLICA O CENTRO DO COMÉRCIO DE CAFÉ DO
ESTADO DE MINAS GERAIS, SEDIADO EM VARGINHA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, VARGINHA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-11-22,000148938,PL. 437 1983 - PROJETO DE LEI,1690,UTILIDADE PÚBLICA,LEI 8596 1984 - LEI ORDINÁRIA,20120130,1122,rosanacf,1983-11-18,"list(passo = 1, data = ""1983-11-18"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 11 1983\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 27 4 1984\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 29 5 1984\nREDAÇÃO FINAL\nAPROVAÇÃO: 6 6 1984\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 24 3 1984\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. PAULO FERRAZ\nPUBLICAÇÃO: 12 5 1984\nREDAÇÃO\nREDAÇÃO FINAL\nRELATORA: DEP. VERA COUTINHO\nPUBLICAÇÃO: 8 6 1984\nSANCIONADO\nPUBLICAÇÃO DA LEI: 26 6 1984"")",list(),list(),NULL,N,NA,NA,"list(id = 1690, nome = ""DEPUTADO FERRAZ CALDAS"", partido = ""PMDB"")",DELIBERAÇÃO DE PLENÁRIO,NA,NA,/legislacao/mineira/LEI/8596/1984,LEI 8596 1984 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,436,1983,GOVERNADOR DO ESTADO,"DISPÕE SOBRE A CRIAÇÃO DE ESCOLA DE SEGUNDO GRAU NA REDE ESTADUAL DE
ENSINO.","AUTORIZAÇÃO, EXECUTIVO, CRIAÇÃO, ESTABELECIMENTO DE ENSINO, ENSINO DE
SEGUNDO GRAU.
AUTORIZAÇÃO, EXECUTIVO, CONVÊNIO, ESCOLA PARTICULAR, ATENDIMENTO,
ESTUDANTE CARENTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-11-22,000148939,PL. 436 1983 - PROJETO DE LEI,,"ESTABELECIMENTO DE ENSINO
EDUCAÇÃO",LEI 8518 1984 - LEI ORDINÁRIA,20131015,1518,rosanacf,1983-11-18,"list(passo = 1, data = ""1983-11-18"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 20 12 1983\nREDAÇÃO FINAL\nAPROVAÇÃO: 21 12 1983\nCOMISSÕES:\nJUSTIÇA, ECONOMIA E FINANÇAS - REUNIÃO CONJUNTA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ MARIA CHAVES\nPUBLICAÇÃO: 14 12 1983\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. GERALDO RIBEIRO\nPUBLICAÇÃO: 24 12 1983\nSANCIONADO\nPUBLICAÇÃO DA LEI: 10 1 1984"")",list(),list(),"list(descricao = ""MSG 162 1983"")",N,NA,NA,NULL,DELIBERAÇÃO DE PLENÁRIO,EDUCAÇÃO,NA,/legislacao/mineira/LEI/8518/1984,LEI 8518 1984 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,435,1983,DEPUTADO ANTÔNIO FARIA                     PMDB,"DISPÕE SOBRE A COBRANÇA FAVORECIDA DE EMOLUMENTOS CARTORÁRIOS PARA
AQUISIÇÃO DE MORADA PARA PESSOA DE BAIXA RENDA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-11-12,000148941,PL. 435 1983 - PROJETO DE LEI,2230,"ASSISTÊNCIA SOCIAL
JUDICIÁRIO",LEI 8768 1984 - LEI ORDINÁRIA,20131015,1521,rosanacf,1983-11-10,"list(passo = 1, data = ""1983-11-10"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 11 1983\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 28 6 1984\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 14 11 1984 - REJEITADO O INCISO IV DO ART. 1\nREDAÇÃO FINAL\nAPROVAÇÃO: 27 11 1984\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 30 3 1984\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MENDES BARROS\nPUBLICAÇÃO: 30 3 1984\nFINANÇAS\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOSÉ MARIA BORGES\nPUBLICAÇÃO: 17 8 1984\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ MARIA BORGES\nPUBLICAÇÃO: 28 11 1984\nSANCIONADO\nPUBLICAÇÃO DA LEI: 14 12 1984"")",list(),list(),NULL,N,NA,NA,"list(id = 2230, nome = ""DEPUTADO ANTÔNIO FARIA"", partido = ""PMDB"")",DELIBERAÇÃO DE PLENÁRIO,"ADMINISTRAÇÃO PÚBLICA
SUPERAÇÃO DA POBREZA",NA,/legislacao/mineira/LEI/8768/1984,LEI 8768 1984 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,434,1983,DEPUTADO DOMINGOS LANNA                    PFL,"DÁ A DENOMINAÇÃO DE AGOSTINHO VASCONCELLOS À ESCOLA ESTADUAL DE
VARGINHA, EM PONTE NOVA.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, PONTE NOVA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-11-12,000148942,PL. 434 1983 - PROJETO DE LEI,1679,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 8633 1984 - LEI ORDINÁRIA,20120503,1605,rosanacf,1983-11-10,"list(passo = 1, data = ""1983-11-10"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 11 1983\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 30 5 1984\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 26 6 1984\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 6 1984\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ BONIFÁCIO FILHO\nPUBLICAÇÃO: 26 5 1984\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. ROBERTO JUNQUEIRA\nPUBLICAÇÃO: 9 6 1984\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JÉSUS TRINDADE\nPUBLICAÇÃO: 10 7 1984\nSANCIONADO\nPUBLICAÇÃO DA LEI: 21 7 1984"")",list(),list(),NULL,N,NA,NA,"list(id = 1679, nome = ""DEPUTADO DOMINGOS LANNA"", partido = ""PFL"")",NA,NA,NA,/legislacao/mineira/LEI/8633/1984,LEI 8633 1984 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,433,1983,DEPUTADO SÉRGIO EMÍLIO                     PMDB,"DECLARA DE UTILIDADE PÚBLICA O GRUPO ESPÍRITA PAULO DE TARSO,
COM SEDE EM CAETANÓPOLIS.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, CAETANÓPOLIS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-11-12,000148943,PL. 433 1983 - PROJETO DE LEI,2052,UTILIDADE PÚBLICA,LEI 8754 1984 - LEI ORDINÁRIA,20120130,1122,rosanacf,1983-11-10,"list(passo = 1, data = ""1983-11-10"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 11 1983\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 3 10 1984\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 19 10 1984\nREDAÇÃO FINAL\nAPROVAÇÃO: 7 11 1984\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ROBERTO LUIZ SOARES\nPUBLICAÇÃO: 29 9 1984\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 17 10 1984\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. ALCYR NASCIMENTO\nPUBLICAÇÃO: 8 11 1984\nSANCIONADO\nPUBLICAÇÃO DA LEI: 27 11 1984"")",list(),list(),NULL,N,NA,NA,"list(id = 2052, nome = ""DEPUTADO SÉRGIO EMÍLIO"", partido = ""PMDB"")",DELIBERAÇÃO DE PLENÁRIO,NA,NA,/legislacao/mineira/LEI/8754/1984,LEI 8754 1984 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,432,1983,DEPUTADO JUAREZ HOSKEN                     PMDB,"DECLARA DE UTILIDADE PÚBLICA O CENTRO ESPÍRITA GRUPO DE ESTUDOS
ESPÍRITAS FREDERICO FIGNER, COM SEDE EM MANHUMIRIM.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, MANHUMIRIM.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1983-11-12,000148944,PL. 432 1983 - PROJETO DE LEI,2041,UTILIDADE PÚBLICA,NA,20120130,1124,rosanacf,1983-11-10,"list(passo = 1, data = ""1983-11-10"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 11 1983\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,ARQUIVO,19870131,"list(id = 2041, nome = ""DEPUTADO JUAREZ HOSKEN"", partido = ""PMDB"")",NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,431,1983,DEPUTADO CLEUBER CARNEIRO                  PFL,"DECLARA DE UTILIDADE PÚBLICA O SERVIÇO DE PROMOÇÃO AO MENOR -
SERVIR, COM SEDE NA CIDADE DE JANUÁRIA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, JANUÁRIA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-11-12,000148945,PL. 431 1983 - PROJETO DE LEI,2034,UTILIDADE PÚBLICA,LEI 8594 1984 - LEI ORDINÁRIA,20120130,1136,rosanacf,1983-11-10,"list(passo = 1, data = ""1983-11-10"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 11 1983\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 9 5 1984\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 29 5 1984\nREDAÇÃO FINAL\nAPROVAÇÃO: 6 6 1984\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. HUGO CAMPOS\nPUBLICAÇÃO: 3 5 1984\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOSÉ DA CONCEIÇÃO\nPUBLICAÇÃO: 17 5 1984\nREDAÇÃO\nREDAÇÃO FINAL\nRELATORA: DEP. VERA COUTINHO\nPUBLICAÇÃO: 8 6 1984\nSANCIONADO\nPUBLICAÇÃO DA LEI: 26 6 1984"")",list(),list(),NULL,N,NA,NA,"list(id = 2034, nome = ""DEPUTADO CLEUBER CARNEIRO"", partido = ""PFL"")",DELIBERAÇÃO DE PLENÁRIO,NA,NA,/legislacao/mineira/LEI/8594/1984,LEI 8594 1984 - LEI ORDINÁRIA
